iter	Logloss
2929	0.2085572638
2930	0.2085420199
2931	0.2085355851
2932	0.2085241121
2933	0.2084864847
2934	0.2084616549
2935	0.2084314014
2936	0.2084214865
2937	0.2083902864
2938	0.2083594602
2939	0.2083554582
2940	0.2083246233
2941	0.208298425
2942	0.2082833526
2943	0.2082482079
2944	0.2082093537
2945	0.2081884304
2946	0.2081809155
2947	0.208160451
2948	0.2081445556
2949	0.2081189656
2950	0.2081120363
2951	0.2080776339
2952	0.2080309125
2953	0.2080226789
2954	0.2079970114
2955	0.2079807567
2956	0.2079622936
2957	0.207955341
2958	0.2079439715
2959	0.2079038379
2960	0.2078627201
2961	0.207820459
2962	0.2077930218
2963	0.207757809
2964	0.2077203314
2965	0.2077008544
2966	0.2076555669
2967	0.2076323552
2968	0.2076074501
2969	0.2075712033
2970	0.2075468248
2971	0.2075115696
2972	0.2074623689
2973	0.2074349024
2974	0.2074178849
2975	0.2073971788
2976	0.2073444274
2977	0.2072661594
2978	0.2072213261
2979	0.2071655964
2980	0.2071403673
2981	0.2071199226
2982	0.2070940582
2983	0.2070526203
2984	0.2070191994
2985	0.2070043282
2986	0.2069894847
2987	0.2069294563
2988	0.2069188232
2989	0.2068921525
2990	0.2068750549
2991	0.2068590435
2992	0.2068304411
2993	0.2068253931
2994	0.2067933725
2995	0.2067614749
2996	0.2067510742
2997	0.2067157326
2998	0.2066713829
2999	0.2066376968
